method,split,seed,extractor,evidence_status,person_id,visible_nle,lower_limb_nle,missing_rate,displacement_nle,ankle_separation_mae,amplitude_error,amplitude_ratio,event_timing_mae_s,p95_nle,synthetic_all_nle,synthetic_occluded_nle
filter1,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.015674577118863213,0.02217445150204851,0.0,0.0056010615678669575,,,,,0.0320137946440941,0.021398737542798085,
filter1,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.0161111702721482,,0.0,0.007856462164871496,,,,,0.030440944263224114,0.022999557556388044,0.028361216307052538
filter1,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.02451807072577132,0.037453681052061955,0.0,0.013276319613525203,,,,,0.05372807224825669,0.032260984511644074,0.042106454190202924
filter1,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.02877519583614381,0.035699621354066575,0.0,0.011223977150297326,,,,,0.055931174385029314,0.03607245081180033,
filter1,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.021954883504800665,0.02439082981800549,0.0,0.0092118773248318,,,,,0.03922990654939737,0.027106269477755168,0.030962864446257767
filter1,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.018000719418127385,,0.0,0.006637291497118674,,,,,0.031922483372686786,0.02595359371604665,0.03601922250993624
filter1,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.01628972869630788,0.020209075895477803,0.0,0.00577367023239961,,,,,0.032872931036771705,0.020086537284071504,
filter1,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.022164290422276453,0.03433290435213057,0.0,0.006811011274226137,,,,,0.045037679427475955,0.027409408924791115,
filter1,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.014728038088043677,0.02111865751820556,0.0,0.004458978621230718,,,,,0.03251469843663144,0.019946820505540003,
filter1,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.013757321137398996,,0.0,0.006466207688961046,,,,,0.027882597207197695,0.019713252975601208,0.02604849308568298
filter1,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.019143402040989074,0.027106822690409448,0.0,0.00912654133066416,,,,,0.03682128089455804,0.025469531095078435,0.04265471583943312
filter1,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.030874888352738914,0.03031026375910771,0.0,0.012963721944848718,,,,,0.06497541800354208,0.03646002297225249,
filter1,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.020910854216328312,0.022302636225399176,0.0,0.008722278061036214,,,,,0.03782739829440581,0.02550451025387871,0.030120861682294584
filter1,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.01782550388256266,,0.0,0.006258784219487957,,,,,0.03178980625599045,0.022851712593673267,0.030708462790723687
filter1,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.015131930714027263,0.016881666435240306,0.0,0.004250794156563158,,,,,0.032589182116902066,0.01877831858102316,
filter1,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.0219447482915087,0.030822900702307875,0.0,0.0056231803125266384,,,,,0.043199419186273735,0.02629009719268312,
filter1,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.016236021488999566,0.029429298997960526,0.0,0.004968495891932262,,,,,0.039436070205454095,0.02558097294731506,
filter1,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.016447145587508493,,0.0,0.0075947858806667875,,,,,0.03139225159526165,0.024685429038165452,0.030719927726141603
filter1,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.021623489236994444,0.035198620175441106,0.0,0.007770620175810055,,,,,0.04456591604237429,0.03205329768747883,0.04802535694420074
filter1,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.0430252349736145,0.04832431208572295,0.0,0.012186389390751283,,,,,0.0773342224761817,0.05038534846370421,
filter1,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.022649630980563596,0.027805245783862162,0.0,0.00843991463982726,,,,,0.042267843901267504,0.03041429549112371,0.03918338048991966
filter1,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.018008379945736976,,0.0,0.006853883686609828,,,,,0.032483677287213734,0.0248498210130774,0.036105450587244584
filter1,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.0183722488148265,0.0248253241522641,0.0,0.0050846112488650294,,,,,0.03725052523549047,0.02248526564450296,
filter1,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.02947640636623415,0.036630114729026546,0.0,0.009167458354299066,,,,,0.061442008819976565,0.03351023269066403,
filter1,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.015674577118863213,0.02217445150204851,0.0,0.0056010615678669575,,,,,0.0320137946440941,0.021398737542798085,
filter1,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.0161111702721482,,0.0,0.007856462164871496,,,,,0.030440944263224114,0.022999557556388044,0.028361216307052538
filter1,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.02451807072577132,0.037453681052061955,0.0,0.013276319613525203,,,,,0.05372807224825669,0.032260984511644074,0.042106454190202924
filter1,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.02877519583614381,0.035699621354066575,0.0,0.011223977150297326,,,,,0.055931174385029314,0.03607245081180033,
filter1,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.021954883504800665,0.02439082981800549,0.0,0.0092118773248318,,,,,0.03922990654939737,0.027106269477755168,0.030962864446257767
filter1,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.018000719418127385,,0.0,0.006637291497118674,,,,,0.031922483372686786,0.02595359371604665,0.03601922250993624
filter1,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.01628972869630788,0.020209075895477803,0.0,0.00577367023239961,,,,,0.032872931036771705,0.020086537284071504,
filter1,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.022164290422276453,0.03433290435213057,0.0,0.006811011274226137,,,,,0.045037679427475955,0.027409408924791115,
filter1,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.014728038088043677,0.02111865751820556,0.0,0.004458978621230718,,,,,0.03251469843663144,0.019946820505540003,
filter1,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.013757321137398996,,0.0,0.006466207688961046,,,,,0.027882597207197695,0.019713252975601208,0.02604849308568298
filter1,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.019143402040989074,0.027106822690409448,0.0,0.00912654133066416,,,,,0.03682128089455804,0.025469531095078435,0.04265471583943312
filter1,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.030874888352738914,0.03031026375910771,0.0,0.012963721944848718,,,,,0.06497541800354208,0.03646002297225249,
filter1,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.020910854216328312,0.022302636225399176,0.0,0.008722278061036214,,,,,0.03782739829440581,0.02550451025387871,0.030120861682294584
filter1,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.01782550388256266,,0.0,0.006258784219487957,,,,,0.03178980625599045,0.022851712593673267,0.030708462790723687
filter1,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.015131930714027263,0.016881666435240306,0.0,0.004250794156563158,,,,,0.032589182116902066,0.01877831858102316,
filter1,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.0219447482915087,0.030822900702307875,0.0,0.0056231803125266384,,,,,0.043199419186273735,0.02629009719268312,
filter1,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.016236021488999566,0.029429298997960526,0.0,0.004968495891932262,,,,,0.039436070205454095,0.02558097294731506,
filter1,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.016447145587508493,,0.0,0.0075947858806667875,,,,,0.03139225159526165,0.024685429038165452,0.030719927726141603
filter1,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.021623489236994444,0.035198620175441106,0.0,0.007770620175810055,,,,,0.04456591604237429,0.03205329768747883,0.04802535694420074
filter1,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.0430252349736145,0.04832431208572295,0.0,0.012186389390751283,,,,,0.0773342224761817,0.05038534846370421,
filter1,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.022649630980563596,0.027805245783862162,0.0,0.00843991463982726,,,,,0.042267843901267504,0.03041429549112371,0.03918338048991966
filter1,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.018008379945736976,,0.0,0.006853883686609828,,,,,0.032483677287213734,0.0248498210130774,0.036105450587244584
filter1,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.0183722488148265,0.0248253241522641,0.0,0.0050846112488650294,,,,,0.03725052523549047,0.02248526564450296,
filter1,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.02947640636623415,0.036630114729026546,0.0,0.009167458354299066,,,,,0.061442008819976565,0.03351023269066403,
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.015654382073812763,0.022131700392995078,0.0,0.005285014865575181,,,,,0.031844558683846724,0.021343450772039606,
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.01610205931354976,,0.0,0.0076412520829898,,,,,0.03041802037042235,0.022901873800105357,0.027690380527240092
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.024462261021801712,0.03759960329644727,0.0,0.012566441815820506,,,,,0.052392135675613086,0.03213429700939042,0.04149095043925817
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.028539182935386195,0.035101485617708164,0.0,0.010105073087066487,,,,,0.05429892388495383,0.035872331272168816,
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.02200664695375327,0.02454713916158772,0.0,0.00908306152179165,,,,,0.03895534475279719,0.02703980528236245,0.030635477128337082
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.01803426538790951,,0.0,0.0065073522875155245,,,,,0.03204850476999142,0.025881127202878502,0.03582664900937704
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.016298090730125326,0.02045189890786658,0.0,0.005496457220846737,,,,,0.032688729533013675,0.02005787021138647,
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.02217518846024249,0.034365495545636664,0.0,0.006402666946718163,,,,,0.04488310408737704,0.027401875089536308,
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.014777883057341337,0.021168706833691847,0.0,0.004629966689216169,,,,,0.032685657970937324,0.019967403337536195,
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.013813674775024157,,0.0,0.006661666448634656,,,,,0.028321609903070057,0.0197154907199406,0.025855594385124074
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.019174358082386933,0.027212980691552695,0.0,0.009266328462269175,,,,,0.03710382812288499,0.0254765199080208,0.042258306616069705
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.030580984782116565,0.030089964549139623,0.0,0.012278755439704294,,,,,0.06377255445024355,0.03620446003036959,
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.020993792592170237,0.02243076462508927,0.0,0.009012124424614982,,,,,0.03774718688817489,0.02556522108882784,0.030106186255020803
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.017926298428389026,,0.0,0.006506793042320856,,,,,0.032006633128864134,0.022908496482916076,0.030739394007385575
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.015178850115509183,0.016964457979834806,0.0,0.004387688065649238,,,,,0.032576658634303826,0.018819949160574993,
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.021991263589622327,0.0309113239044358,0.0,0.0056449958380181625,,,,,0.04321862448781578,0.026328600102727733,
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.01627409890518132,0.029508517784204345,0.0,0.005066922251118712,,,,,0.03924114199603386,0.025568292396447694,
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.016514911171911045,,0.0,0.007757443682855225,,,,,0.0317583945664045,0.024697070578456715,0.0303183216326116
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.02171948183448902,0.035466591212082746,0.0,0.008078786768617393,,,,,0.04450012089892933,0.03205733762183582,0.04749983701911217
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.042904375321793885,0.048062832915985704,0.0,0.011551649917149312,,,,,0.07711341125346416,0.0502476368704092,
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.022769500561792763,0.028038702300744074,0.0,0.008787429045824862,,,,,0.042241748795135835,0.03042169388900513,0.03889019900783935
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.018102100737672714,,0.0,0.0071310291381735495,,,,,0.03239315660069407,0.02485932474472794,0.035934812439834415
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.01841934082536732,0.024838796231003067,0.0,0.0052088546754545315,,,,,0.03723713488651535,0.02253642688931452,
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.02948775180521778,0.03672916237064115,0.0,0.008790404876886301,,,,,0.06123865603285206,0.03351082552803675,
filter2,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.0156543820738128,0.022131700392995127,0.0,0.00528501486557523,,,,,0.03184455868384678,0.021343450772039647,
filter2,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.0161020593135498,,0.0,0.007641252082989843,,,,,0.03041802037042239,0.02290187380010541,0.02769038052724014
filter2,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.024462261021801757,0.037599603296447306,0.0,0.012566441815820551,,,,,0.05239213567561314,0.03213429700939047,0.04149095043925821
filter2,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.028539182935386237,0.03510148561770819,0.0,0.01010507308706654,,,,,0.05429892388495387,0.035872331272168864,
filter2,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.022006646953753324,0.02454713916158778,0.0,0.009083061521791709,,,,,0.03895534475279723,0.027039805282362495,0.030635477128337127
filter2,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.018034265387909566,,0.0,0.00650735228751558,,,,,0.03204850476999147,0.02588112720287853,0.0358266490093771
filter2,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.01629809073012537,0.02045189890786664,0.0,0.005496457220846783,,,,,0.032688729533013716,0.020057870211386507,
filter2,development,29,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.022175188460242527,0.03436549554563671,0.0,0.006402666946718217,,,,,0.04488310408737708,0.027401875089536357,
filter2,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.014777883057341389,0.021168706833691906,0.0,0.00462996668921621,,,,,0.03268565797093735,0.01996740333753624,
filter2,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.013813674775024197,,0.0,0.006661666448634702,,,,,0.028321609903070102,0.019715490719940647,0.025855594385124105
filter2,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.019174358082386978,0.027212980691552743,0.0,0.00926632846226922,,,,,0.03710382812288505,0.02547651990802083,0.04225830661606975
filter2,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.030580984782116613,0.03008996454913967,0.0,0.012278755439704345,,,,,0.06377255445024359,0.03620446003036963,
filter2,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.020993792592170286,0.02243076462508932,0.0,0.009012124424615043,,,,,0.03774718688817494,0.025565221088827868,0.030106186255020855
filter2,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.017926298428389074,,0.0,0.006506793042320904,,,,,0.03200663312886419,0.022908496482916138,0.030739394007385637
filter2,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.01517885011550923,0.01696445797983485,0.0,0.004387688065649284,,,,,0.032576658634303854,0.018819949160575035,
filter2,development,29,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.021991263589622383,0.030911323904435843,0.0,0.0056449958380182085,,,,,0.04321862448781583,0.02632860010272778,
filter2,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.01627409890518137,0.02950851778420439,0.0,0.005066922251118756,,,,,0.039241141996033915,0.025568292396447756,
filter2,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.016514911171911093,,0.0,0.007757443682855276,,,,,0.03175839456640455,0.024697070578456777,0.030318321632611646
filter2,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.021719481834489053,0.03546659121208278,0.0,0.008078786768617435,,,,,0.04450012089892937,0.032057337621835866,0.047499837019112215
filter2,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.04290437532179394,0.048062832915985745,0.0,0.011551649917149348,,,,,0.07711341125346421,0.050247636870409264,
filter2,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.02276950056179281,0.028038702300744123,0.0,0.008787429045824911,,,,,0.04224174879513587,0.030421693889005175,0.038890199007839396
filter2,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.018102100737672763,,0.0,0.0071310291381736154,,,,,0.032393156600694105,0.024859324744728,0.03593481243983447
filter2,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.01841934082536736,0.02483879623100312,0.0,0.005208854675454581,,,,,0.03723713488651539,0.02253642688931456,
filter2,development,29,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.029487751805217826,0.036729162370641215,0.0,0.008790404876886346,,,,,0.06123865603285211,0.033510825528036796,
filter2,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.0156543820738128,0.022131700392995127,0.0,0.00528501486557523,,,,,0.03184455868384678,0.021343450772039647,
filter2,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.0161020593135498,,0.0,0.007641252082989843,,,,,0.03041802037042239,0.02290187380010541,0.02769038052724014
filter2,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.024462261021801757,0.037599603296447306,0.0,0.012566441815820551,,,,,0.05239213567561314,0.03213429700939047,0.04149095043925821
filter2,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.028539182935386237,0.03510148561770819,0.0,0.01010507308706654,,,,,0.05429892388495387,0.035872331272168864,
filter2,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.022006646953753324,0.02454713916158778,0.0,0.009083061521791709,,,,,0.03895534475279723,0.027039805282362495,0.030635477128337127
filter2,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.018034265387909566,,0.0,0.00650735228751558,,,,,0.03204850476999147,0.02588112720287853,0.0358266490093771
filter2,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.01629809073012537,0.02045189890786664,0.0,0.005496457220846783,,,,,0.032688729533013716,0.020057870211386507,
filter2,development,43,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.022175188460242527,0.03436549554563671,0.0,0.006402666946718217,,,,,0.04488310408737708,0.027401875089536357,
filter2,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.014777883057341389,0.021168706833691906,0.0,0.00462996668921621,,,,,0.03268565797093735,0.01996740333753624,
filter2,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.013813674775024197,,0.0,0.006661666448634702,,,,,0.028321609903070102,0.019715490719940647,0.025855594385124105
filter2,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.019174358082386978,0.027212980691552743,0.0,0.00926632846226922,,,,,0.03710382812288505,0.02547651990802083,0.04225830661606975
filter2,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.030580984782116613,0.03008996454913967,0.0,0.012278755439704345,,,,,0.06377255445024359,0.03620446003036963,
filter2,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.020993792592170286,0.02243076462508932,0.0,0.009012124424615043,,,,,0.03774718688817494,0.025565221088827868,0.030106186255020855
filter2,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.017926298428389074,,0.0,0.006506793042320904,,,,,0.03200663312886419,0.022908496482916138,0.030739394007385637
filter2,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.01517885011550923,0.01696445797983485,0.0,0.004387688065649284,,,,,0.032576658634303854,0.018819949160575035,
filter2,development,43,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.021991263589622383,0.030911323904435843,0.0,0.0056449958380182085,,,,,0.04321862448781583,0.02632860010272778,
filter2,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.01627409890518137,0.02950851778420439,0.0,0.005066922251118756,,,,,0.039241141996033915,0.025568292396447756,
filter2,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.016514911171911093,,0.0,0.007757443682855276,,,,,0.03175839456640455,0.024697070578456777,0.030318321632611646
filter2,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.021719481834489053,0.03546659121208278,0.0,0.008078786768617435,,,,,0.04450012089892937,0.032057337621835866,0.047499837019112215
filter2,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.04290437532179394,0.048062832915985745,0.0,0.011551649917149348,,,,,0.07711341125346421,0.050247636870409264,
filter2,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.02276950056179281,0.028038702300744123,0.0,0.008787429045824911,,,,,0.04224174879513587,0.030421693889005175,0.038890199007839396
filter2,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.018102100737672763,,0.0,0.0071310291381736154,,,,,0.032393156600694105,0.024859324744728,0.03593481243983447
filter2,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.01841934082536736,0.02483879623100312,0.0,0.005208854675454581,,,,,0.03723713488651539,0.02253642688931456,
filter2,development,43,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.029487751805217826,0.036729162370641215,0.0,0.008790404876886346,,,,,0.06123865603285211,0.033510825528036796,
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.0100460067359846,0.018578717658720444,0.0,0.0069441728706980685,,,,,0.022723441964445618,0.014751345397197094,
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.010269857028680069,,0.0,0.009081609165784281,,,,,0.02196326659104683,0.016924924801057024,0.027136933554112654
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.01619538163781543,0.030363920387534788,0.0,0.014959012542566305,,,,,0.04718462403139189,0.024618013480736257,0.039850142131825014
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.020880736266960017,0.029442943189297667,0.0,0.013172141216984344,,,,,0.047323590005188605,0.02815212785255402,
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.010472540197592861,0.01556283110593278,0.0,0.010177414253338544,,,,,0.02751539619999978,0.01678348068819155,0.02530067150530478
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.008963642496314756,,0.0,0.007987285149070007,,,,,0.019553189185767948,0.017213585392007576,0.029880234107110937
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.008366928752462569,0.014248734916470544,0.0,0.00705417702002545,,,,,0.017787356006686714,0.0113162441315339,
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.010865531756226763,0.022584697390614018,0.0,0.008079089979716663,,,,,0.028057133991946513,0.016693368964807276,
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.009198018076002406,0.016601230572573438,0.0,0.004655143641174719,,,,,0.02137162326887373,0.013449833088215974,
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.00899446816412068,,0.0,0.006555708319063131,,,,,0.02064229684292403,0.014000593999470044,0.023224900278090762
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.01105169547683895,0.020393020017494337,0.0,0.009283095057369024,,,,,0.026606504356990225,0.01644751132654891,0.03468574206426415
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.021763830490778426,0.02336448492668939,0.0,0.013861540992196964,,,,,0.054655313020642485,0.02729496348793308,
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.009680677166925932,0.0134821462147404,0.0,0.008711315071025407,,,,,0.02663465606960895,0.014784582640981906,0.023687640720903402
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.00878413476020003,,0.0,0.0063787594501210874,,,,,0.019855999789013912,0.013932915293695275,0.024935182779811407
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.007281748225441387,0.010884123007129112,0.0,0.004442447743947425,,,,,0.014805160362089974,0.00987628055549233,
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.0111258259665273,0.020486754269492327,0.0,0.005851163932376644,,,,,0.02830667291108222,0.015944385218827718,
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.012131469304664525,0.027072022551647857,0.0,0.005233817450571413,,,,,0.03174452531541885,0.020568813995092458,
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.010511276195967686,,0.0,0.007794667104705725,,,,,0.0234589569858976,0.018166786427463624,0.02809094151115979
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.0124206935411159,0.026832244939129044,0.0,0.007870880879812407,,,,,0.03275400001829088,0.023210972225927204,0.04338047055026613
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.034529968874861504,0.04189001688503254,0.0,0.013337401111744926,,,,,0.07219807327622016,0.04228450457388182,
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.011085685965844638,0.01836776393715185,0.0,0.008534151156540775,,,,,0.029021279221721742,0.01961152433408557,0.03127181279547092
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.009864627230503025,,0.0,0.007127856054357012,,,,,0.022364740830533865,0.016736061697871986,0.029976232862885914
initialized,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.009646346769220838,0.0181755405861114,0.0,0.005343628129514737,,,,,0.021054139544291757,0.013070378204151013,
