endpoint,scale_policy,person_id,motion_id,window_id,variant,reference_eligible,reference_reasons,reference_visible_frames,reference_valid_frames,reference_finite_frames,reference_raw_event_count,reference_event_count,reference_amplitude_raw_px,reference_amplitude_normalized,bbox_scale_cv
visible,frame_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,9f8a24dd6609f78c8876,obstruction,False,reference_visibility_gap,0,64,64,7,7,2.0972758873218105,0.0054109140469437,0.0106032276041171
visible,frame_reference,BioMotionLab_NTroje::rub098,BioMotionLab_NTroje/rub098/0000_treadmill_norm_poses.npz,9f8a24dd6609f78c8876,blur_obstruction,False,reference_visibility_gap,0,64,64,7,7,2.0972758873218105,0.0054109140469437,0.0106032276041171
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,8452a895cfebfb0ddc46,clean,False,reference_visibility_gap,59,64,64,4,3,7.360700025448333,0.0204109321794254,0.0089503833407554
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,8452a895cfebfb0ddc46,blur,False,reference_visibility_gap,59,64,64,4,3,7.360700025448333,0.0204109321794254,0.0089503833407554
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,8452a895cfebfb0ddc46,obstruction,False,reference_visibility_gap,0,64,64,4,3,7.360700025448333,0.0204109321794254,0.0089503833407554
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,8452a895cfebfb0ddc46,blur_obstruction,False,reference_visibility_gap,0,64,64,4,3,7.360700025448333,0.0204109321794254,0.0089503833407554
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,f1377b6a80dc5e8f4d2f,clean,False,reference_visibility_gap,56,64,64,4,4,9.221383479844508,0.0257907742851439,0.0093884409922434
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,f1377b6a80dc5e8f4d2f,blur,False,reference_visibility_gap,56,64,64,4,4,9.221383479844508,0.0257907742851439,0.0093884409922434
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,f1377b6a80dc5e8f4d2f,obstruction,False,reference_visibility_gap,0,64,64,4,4,9.221383479844508,0.0257907742851439,0.0093884409922434
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,f1377b6a80dc5e8f4d2f,blur_obstruction,False,reference_visibility_gap,0,64,64,4,4,9.221383479844508,0.0257907742851439,0.0093884409922434
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,836982348b43214b38bc,clean,True,,64,64,64,8,8,3.1081576012462655,0.0086775500300641,0.0120768141683717
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,836982348b43214b38bc,blur,True,,64,64,64,8,8,3.1081576012462655,0.0086775500300641,0.0120768141683717
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,836982348b43214b38bc,obstruction,False,reference_visibility_gap,0,64,64,8,8,3.1081576012462655,0.0086775500300641,0.0120768141683717
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,836982348b43214b38bc,blur_obstruction,False,reference_visibility_gap,0,64,64,8,8,3.1081576012462655,0.0086775500300641,0.0120768141683717
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,9eba5908af3126b7e68f,clean,True,,64,64,64,3,3,6.778878567454826,0.0186184888050034,0.0094681898299494
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,9eba5908af3126b7e68f,blur,True,,64,64,64,3,3,6.778878567454826,0.0186184888050034,0.0094681898299494
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,9eba5908af3126b7e68f,obstruction,False,reference_visibility_gap,0,64,64,3,3,6.778878567454826,0.0186184888050034,0.0094681898299494
visible,frame_reference,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje/rub106/0000_treadmill_norm_poses.npz,9eba5908af3126b7e68f,blur_obstruction,False,reference_visibility_gap,0,64,64,3,3,6.778878567454826,0.0186184888050034,0.0094681898299494
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,90a4c1401bf6cb971e3b,clean,True,,64,64,64,5,5,2.9529135168527905,0.0081911685619242,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,90a4c1401bf6cb971e3b,blur,True,,64,64,64,5,5,2.9529135168527905,0.0081911685619242,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,90a4c1401bf6cb971e3b,obstruction,False,reference_visibility_gap,0,64,64,5,5,2.9529135168527905,0.0081911685619242,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,90a4c1401bf6cb971e3b,blur_obstruction,False,reference_visibility_gap,0,64,64,5,5,2.9529135168527905,0.0081911685619242,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,78022634c366b30a3cc4,clean,True,,64,64,64,5,5,4.370457215695109,0.0120282394743578,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,78022634c366b30a3cc4,blur,True,,64,64,64,5,5,4.370457215695109,0.0120282394743578,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,78022634c366b30a3cc4,obstruction,False,reference_visibility_gap,0,64,64,5,5,4.370457215695109,0.0120282394743578,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,78022634c366b30a3cc4,blur_obstruction,False,reference_visibility_gap,0,64,64,5,5,4.370457215695109,0.0120282394743578,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,38757073f6855070eff7,clean,True,,64,64,64,5,5,2.5348252549355643,0.007008768513678,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,38757073f6855070eff7,blur,True,,64,64,64,5,5,2.5348252549355643,0.007008768513678,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,38757073f6855070eff7,obstruction,False,reference_visibility_gap,0,64,64,5,5,2.5348252549355643,0.007008768513678,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,38757073f6855070eff7,blur_obstruction,False,reference_visibility_gap,0,64,64,5,5,2.5348252549355643,0.007008768513678,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,58627fe223b334e766b0,clean,False,reference_visibility_gap,57,64,64,3,3,7.165980256319236,0.0197811541522608,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,58627fe223b334e766b0,blur,False,reference_visibility_gap,57,64,64,3,3,7.165980256319236,0.0197811541522608,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,58627fe223b334e766b0,obstruction,False,reference_visibility_gap,0,64,64,3,3,7.165980256319236,0.0197811541522608,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub053,BioMotionLab_NTroje/rub053/0000_treadmill_norm_poses.npz,58627fe223b334e766b0,blur_obstruction,False,reference_visibility_gap,0,64,64,3,3,7.165980256319236,0.0197811541522608,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8b02473b069884d55967,clean,False,reference_visibility_gap,55,64,64,3,3,9.75525961575777,0.0264910367715967,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8b02473b069884d55967,blur,False,reference_visibility_gap,55,64,64,3,3,9.75525961575777,0.0264910367715967,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8b02473b069884d55967,obstruction,False,reference_visibility_gap,0,64,64,3,3,9.75525961575777,0.0264910367715967,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8b02473b069884d55967,blur_obstruction,False,reference_visibility_gap,0,64,64,3,3,9.75525961575777,0.0264910367715967,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,c73a7148094870a685f0,clean,False,reference_visibility_gap,56,64,64,3,3,13.281935459594658,0.0362700859520004,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,c73a7148094870a685f0,blur,False,reference_visibility_gap,56,64,64,3,3,13.281935459594658,0.0362700859520004,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,c73a7148094870a685f0,obstruction,False,reference_visibility_gap,1,64,64,3,3,13.281935459594658,0.0362700859520004,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,c73a7148094870a685f0,blur_obstruction,False,reference_visibility_gap,1,64,64,3,3,13.281935459594658,0.0362700859520004,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8939c196fe3ef77be5e4,clean,False,reference_visibility_gap,60,64,64,4,4,9.98287982603127,0.0270972927756894,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8939c196fe3ef77be5e4,blur,False,reference_visibility_gap,60,64,64,4,4,9.98287982603127,0.0270972927756894,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8939c196fe3ef77be5e4,obstruction,False,reference_visibility_gap,0,64,64,4,4,9.98287982603127,0.0270972927756894,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,8939c196fe3ef77be5e4,blur_obstruction,False,reference_visibility_gap,0,64,64,4,4,9.98287982603127,0.0270972927756894,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,9488154b89875adbc97c,clean,True,,64,64,64,7,7,3.677439183643535,0.0100913992765177,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,9488154b89875adbc97c,blur,True,,64,64,64,7,7,3.677439183643535,0.0100913992765177,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,9488154b89875adbc97c,obstruction,False,reference_visibility_gap,0,64,64,7,7,3.677439183643535,0.0100913992765177,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub054,BioMotionLab_NTroje/rub054/0000_treadmill_norm_poses.npz,9488154b89875adbc97c,blur_obstruction,False,reference_visibility_gap,0,64,64,7,7,3.677439183643535,0.0100913992765177,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,4effeee8776b0a86b353,clean,False,reference_visibility_gap,52,64,64,3,3,13.09319738947318,0.0361436232575095,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,4effeee8776b0a86b353,blur,False,reference_visibility_gap,52,64,64,3,3,13.09319738947318,0.0361436232575095,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,4effeee8776b0a86b353,obstruction,False,reference_visibility_gap,0,64,64,3,3,13.09319738947318,0.0361436232575095,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,4effeee8776b0a86b353,blur_obstruction,False,reference_visibility_gap,0,64,64,3,3,13.09319738947318,0.0361436232575095,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,0950ed4076ce2f83dfb6,clean,False,reference_visibility_gap,51,64,64,3,3,12.962011894667691,0.0358043415407487,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,0950ed4076ce2f83dfb6,blur,False,reference_visibility_gap,51,64,64,3,3,12.962011894667691,0.0358043415407487,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,0950ed4076ce2f83dfb6,obstruction,False,reference_visibility_gap,1,64,64,3,3,12.962011894667691,0.0358043415407487,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,0950ed4076ce2f83dfb6,blur_obstruction,False,reference_visibility_gap,1,64,64,3,3,12.962011894667691,0.0358043415407487,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,c7305501243810cc82f6,clean,False,reference_visibility_gap,55,64,64,4,4,12.700110318779446,0.0351844775122342,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,c7305501243810cc82f6,blur,False,reference_visibility_gap,55,64,64,4,4,12.700110318779446,0.0351844775122342,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,c7305501243810cc82f6,obstruction,False,reference_visibility_gap,0,64,64,4,4,12.700110318779446,0.0351844775122342,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,c7305501243810cc82f6,blur_obstruction,False,reference_visibility_gap,0,64,64,4,4,12.700110318779446,0.0351844775122342,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,7ae4e1b185b67910e47b,clean,False,reference_visibility_gap,55,64,64,4,4,9.874394776725463,0.027239838149471,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,7ae4e1b185b67910e47b,blur,False,reference_visibility_gap,55,64,64,4,4,9.874394776725463,0.027239838149471,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,7ae4e1b185b67910e47b,obstruction,False,reference_visibility_gap,0,64,64,4,4,9.874394776725463,0.027239838149471,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub070,BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,7ae4e1b185b67910e47b,blur_obstruction,False,reference_visibility_gap,0,64,64,4,4,9.874394776725463,0.027239838149471,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,5f3854ebb232dd83471e,clean,True,,64,64,64,4,4,2.515276153595808,0.0070078355087368,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,5f3854ebb232dd83471e,blur,True,,64,64,64,4,4,2.515276153595808,0.0070078355087368,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,5f3854ebb232dd83471e,obstruction,False,reference_visibility_gap,0,64,64,4,4,2.515276153595808,0.0070078355087368,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,5f3854ebb232dd83471e,blur_obstruction,False,reference_visibility_gap,0,64,64,4,4,2.515276153595808,0.0070078355087368,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,10182d8310f65038f923,clean,True,,64,64,64,3,3,3.6627642476469826,0.0101339030889872,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,10182d8310f65038f923,blur,True,,64,64,64,3,3,3.6627642476469826,0.0101339030889872,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,10182d8310f65038f923,obstruction,False,reference_visibility_gap,0,64,64,3,3,3.6627642476469826,0.0101339030889872,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,10182d8310f65038f923,blur_obstruction,False,reference_visibility_gap,0,64,64,3,3,3.6627642476469826,0.0101339030889872,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,38cd80652e9fa5b398d2,clean,True,,64,64,64,5,5,2.1925313538972873,0.0060933515051022,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,38cd80652e9fa5b398d2,blur,True,,64,64,64,5,5,2.1925313538972873,0.0060933515051022,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,38cd80652e9fa5b398d2,obstruction,False,reference_visibility_gap,0,64,64,5,5,2.1925313538972873,0.0060933515051022,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,38cd80652e9fa5b398d2,blur_obstruction,False,reference_visibility_gap,0,64,64,5,5,2.1925313538972873,0.0060933515051022,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,93878f8d0e6cfd488ee9,clean,True,,64,64,64,2,2,2.7461999061387035,0.0076219700591371,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,93878f8d0e6cfd488ee9,blur,True,,64,64,64,2,2,2.7461999061387035,0.0076219700591371,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,93878f8d0e6cfd488ee9,obstruction,False,reference_visibility_gap,0,64,64,2,2,2.7461999061387035,0.0076219700591371,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub072,BioMotionLab_NTroje/rub072/0000_treadmill_norm_poses.npz,93878f8d0e6cfd488ee9,blur_obstruction,False,reference_visibility_gap,0,64,64,2,2,2.7461999061387035,0.0076219700591371,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,db7ea9852862feb47788,clean,False,reference_visibility_gap,59,64,64,6,6,3.9604883282783794,0.0109587171244076,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,db7ea9852862feb47788,blur,False,reference_visibility_gap,59,64,64,6,6,3.9604883282783794,0.0109587171244076,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,db7ea9852862feb47788,obstruction,False,reference_visibility_gap,0,64,64,6,6,3.9604883282783794,0.0109587171244076,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,db7ea9852862feb47788,blur_obstruction,False,reference_visibility_gap,0,64,64,6,6,3.9604883282783794,0.0109587171244076,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,8a01311f36d7649395d0,clean,False,reference_visibility_gap,61,64,64,5,5,4.329932516499491,0.0120885130896971,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,8a01311f36d7649395d0,blur,False,reference_visibility_gap,61,64,64,5,5,4.329932516499491,0.0120885130896971,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,8a01311f36d7649395d0,obstruction,False,reference_visibility_gap,0,64,64,5,5,4.329932516499491,0.0120885130896971,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,8a01311f36d7649395d0,blur_obstruction,False,reference_visibility_gap,0,64,64,5,5,4.329932516499491,0.0120885130896971,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,f7be2b8b5cc6cb168bc3,clean,True,,64,64,64,6,6,3.71875647597618,0.0102816195112819,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,f7be2b8b5cc6cb168bc3,blur,True,,64,64,64,6,6,3.71875647597618,0.0102816195112819,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,f7be2b8b5cc6cb168bc3,obstruction,False,reference_visibility_gap,0,64,64,6,6,3.71875647597618,0.0102816195112819,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,f7be2b8b5cc6cb168bc3,blur_obstruction,False,reference_visibility_gap,0,64,64,6,6,3.71875647597618,0.0102816195112819,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,72f675be463db7a6f461,clean,True,,64,64,64,4,4,2.469363440616991,0.0068698464094355,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,72f675be463db7a6f461,blur,True,,64,64,64,4,4,2.469363440616991,0.0068698464094355,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,72f675be463db7a6f461,obstruction,False,reference_visibility_gap,0,64,64,4,4,2.469363440616991,0.0068698464094355,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub075,BioMotionLab_NTroje/rub075/0000_treadmill_norm_poses.npz,72f675be463db7a6f461,blur_obstruction,False,reference_visibility_gap,0,64,64,4,4,2.469363440616991,0.0068698464094355,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,5ebe69bf63a35449ab27,clean,False,reference_visibility_gap,58,64,64,5,5,2.134070754811001,0.0058048848642537,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,5ebe69bf63a35449ab27,blur,False,reference_visibility_gap,58,64,64,5,5,2.134070754811001,0.0058048848642537,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,5ebe69bf63a35449ab27,obstruction,False,reference_visibility_gap,0,64,64,5,5,2.134070754811001,0.0058048848642537,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,5ebe69bf63a35449ab27,blur_obstruction,False,reference_visibility_gap,0,64,64,5,5,2.134070754811001,0.0058048848642537,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,fd0f2a67a4faa15c084c,clean,False,reference_visibility_gap,47,64,64,5,5,16.57626521108831,0.045027910870239,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,fd0f2a67a4faa15c084c,blur,False,reference_visibility_gap,47,64,64,5,5,16.57626521108831,0.045027910870239,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,fd0f2a67a4faa15c084c,obstruction,False,reference_visibility_gap,0,64,64,5,5,16.57626521108831,0.045027910870239,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,fd0f2a67a4faa15c084c,blur_obstruction,False,reference_visibility_gap,0,64,64,5,5,16.57626521108831,0.045027910870239,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,3eebc2749e681cbd2893,clean,False,reference_visibility_gap,57,64,64,6,6,9.71085468225424,0.0266489751979467,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,3eebc2749e681cbd2893,blur,False,reference_visibility_gap,57,64,64,6,6,9.71085468225424,0.0266489751979467,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,3eebc2749e681cbd2893,obstruction,False,reference_visibility_gap,0,64,64,6,6,9.71085468225424,0.0266489751979467,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,3eebc2749e681cbd2893,blur_obstruction,False,reference_visibility_gap,0,64,64,6,6,9.71085468225424,0.0266489751979467,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,0d9e9d674e5a0487693a,clean,False,reference_visibility_gap,58,64,64,5,5,9.565187270830306,0.0259577811373784,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,0d9e9d674e5a0487693a,blur,False,reference_visibility_gap,58,64,64,5,5,9.565187270830306,0.0259577811373784,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,0d9e9d674e5a0487693a,obstruction,False,reference_visibility_gap,0,64,64,5,5,9.565187270830306,0.0259577811373784,0.0
visible,window_median_reference,BioMotionLab_NTroje::rub086,BioMotionLab_NTroje/rub086/0000_treadmill_norm_poses.npz,0d9e9d674e5a0487693a,blur_obstruction,False,reference_visibility_gap,0,64,64,5,5,9.565187270830306,0.0259577811373784,0.0
