person_id,metric,extractor,candidate,comparator,candidate_value,comparator_value,improvement,improvement_percent
BioMotionLab_NTroje::rub072,visible_nle,vitpose_base,direct,static,0.031618285183916864,0.035219156919306764,0.0036008717353899003,10.224184933330816
BioMotionLab_NTroje::rub075,visible_nle,vitpose_base,direct,static,0.010819876015794806,0.010278228387549293,-0.0005416476282455122,-5.269853984774713
BioMotionLab_NTroje::rub086,visible_nle,vitpose_base,direct,static,0.008960601327040168,0.009631713014457881,0.0006711116874177133,6.967729275263157
BioMotionLab_NTroje::rub098,visible_nle,vitpose_base,direct,static,0.008990246774389844,0.008743456845768938,-0.0002467899286209066,-2.8225670118144537
BioMotionLab_NTroje::rub106,visible_nle,vitpose_base,direct,static,0.01689624787232671,0.018537002892412318,0.0016407550200856075,8.851242186282507
BioMotionLab_NTroje::rub053,visible_nle,vitpose_base,direct,filter1,0.010784709087549813,0.01623602148899951,0.005451312401449698,33.57541997060769
BioMotionLab_NTroje::rub054,visible_nle,vitpose_base,direct,filter1,0.009104705331708512,0.016447145587508444,0.007342440255799932,44.64264158624882
BioMotionLab_NTroje::rub070,visible_nle,vitpose_base,direct,filter1,0.0110577050141693,0.021623489236994392,0.010565784222825092,48.86253142137993
BioMotionLab_NTroje::rub072,visible_nle,vitpose_base,direct,filter1,0.031618285183916864,0.04302523497361446,0.011406949789697599,26.512231244508
BioMotionLab_NTroje::rub075,visible_nle,vitpose_base,direct,filter1,0.010819876015794806,0.022649630980563544,0.011829754964768738,52.22934967426301
BioMotionLab_NTroje::rub086,visible_nle,vitpose_base,direct,filter1,0.008960601327040168,0.018008379945736917,0.00904777861869675,50.24204645814689
BioMotionLab_NTroje::rub098,visible_nle,vitpose_base,direct,filter1,0.008990246774389844,0.018372248814826436,0.009382002040436592,51.0661603541168
BioMotionLab_NTroje::rub106,visible_nle,vitpose_base,direct,filter1,0.01689624787232671,0.029476406366234102,0.012580158493907392,42.678738844902924
BioMotionLab_NTroje::rub053,visible_nle,vitpose_base,direct,filter2,0.010784709087549813,0.01627409890518132,0.005489389817631507,33.73083726241706
BioMotionLab_NTroje::rub054,visible_nle,vitpose_base,direct,filter2,0.009104705331708512,0.016514911171911045,0.007410205840202532,44.86978926538816
BioMotionLab_NTroje::rub070,visible_nle,vitpose_base,direct,filter2,0.0110577050141693,0.02171948183448902,0.010661776820319718,49.08854134535365
BioMotionLab_NTroje::rub072,visible_nle,vitpose_base,direct,filter2,0.031618285183916864,0.042904375321793885,0.011286090137877021,26.305219580120752
BioMotionLab_NTroje::rub075,visible_nle,vitpose_base,direct,filter2,0.010819876015794806,0.022769500561792763,0.011949624545997958,52.48083730940254
BioMotionLab_NTroje::rub086,visible_nle,vitpose_base,direct,filter2,0.008960601327040168,0.018102100737672714,0.009141499410632546,50.49966047094166
BioMotionLab_NTroje::rub098,visible_nle,vitpose_base,direct,filter2,0.008990246774389844,0.01841934082536732,0.009429094050977475,51.1912675940695
BioMotionLab_NTroje::rub106,visible_nle,vitpose_base,direct,filter2,0.01689624787232671,0.02948775180521778,0.01259150393289107,42.70079325160027
BioMotionLab_NTroje::rub053,visible_nle,vitpose_base,direct,paired_jepa,0.010784709087549813,0.011768899877808,0.0009841907902581864,8.362640522705302
BioMotionLab_NTroje::rub054,visible_nle,vitpose_base,direct,paired_jepa,0.009104705331708512,0.010198035919271044,0.0010933305875625316,10.720991730343727
BioMotionLab_NTroje::rub070,visible_nle,vitpose_base,direct,paired_jepa,0.0110577050141693,0.012515260081152939,0.0014575550669836384,11.64622275152403
BioMotionLab_NTroje::rub072,visible_nle,vitpose_base,direct,paired_jepa,0.031618285183916864,0.03393649351418247,0.0023182083302656087,6.831019030580756
BioMotionLab_NTroje::rub075,visible_nle,vitpose_base,direct,paired_jepa,0.010819876015794806,0.011313291077652356,0.0004934150618575509,4.361375115966171
BioMotionLab_NTroje::rub086,visible_nle,vitpose_base,direct,paired_jepa,0.008960601327040168,0.010015262161188601,0.0010546608341484333,10.53053646698817
BioMotionLab_NTroje::rub098,visible_nle,vitpose_base,direct,paired_jepa,0.008990246774389844,0.009615350372494207,0.000625103598104363,6.501100572398716
BioMotionLab_NTroje::rub106,visible_nle,vitpose_base,direct,paired_jepa,0.01689624787232671,0.019229792845602875,0.0023335449732761644,12.135049982141423
BioMotionLab_NTroje::rub053,visible_nle,vitpose_base,paired_jepa,initialized,0.011768899877808,0.012131469304664525,0.0003625694268565259,2.988668707401491
BioMotionLab_NTroje::rub054,visible_nle,vitpose_base,paired_jepa,initialized,0.010198035919271044,0.010511276195967686,0.0003132402766966424,2.980040395254831
BioMotionLab_NTroje::rub070,visible_nle,vitpose_base,paired_jepa,initialized,0.012515260081152939,0.0124206935411159,-9.456654003703845e-05,-0.7613627992993892
BioMotionLab_NTroje::rub072,visible_nle,vitpose_base,paired_jepa,initialized,0.03393649351418247,0.034529968874861504,0.0005934753606790313,1.7187254434830757
BioMotionLab_NTroje::rub075,visible_nle,vitpose_base,paired_jepa,initialized,0.011313291077652356,0.011085685965844638,-0.0002276051118077181,-2.053144140191026
BioMotionLab_NTroje::rub086,visible_nle,vitpose_base,paired_jepa,initialized,0.010015262161188601,0.009864627230503025,-0.00015063493068557567,-1.5270210132197197
BioMotionLab_NTroje::rub098,visible_nle,vitpose_base,paired_jepa,initialized,0.009615350372494207,0.009646346769220838,3.099639672663086e-05,0.3213278297804188
BioMotionLab_NTroje::rub106,visible_nle,vitpose_base,paired_jepa,initialized,0.019229792845602875,0.01906153279067801,-0.0001682600549248632,-0.882720486188552
BioMotionLab_NTroje::rub053,visible_nle,vitpose_base,paired_jepa,coordinate,0.011768899877808,0.011932939914097825,0.00016404003628982602,1.3746824962725714
BioMotionLab_NTroje::rub054,visible_nle,vitpose_base,paired_jepa,coordinate,0.010198035919271044,0.010000152599387456,-0.00019788331988358776,-1.978803002423271
BioMotionLab_NTroje::rub070,visible_nle,vitpose_base,paired_jepa,coordinate,0.012515260081152939,0.012343677663389726,-0.0001715824177632129,-1.3900429227191458
BioMotionLab_NTroje::rub072,visible_nle,vitpose_base,paired_jepa,coordinate,0.03393649351418247,0.034014293450168,7.779993598552859e-05,0.2287271852331959
BioMotionLab_NTroje::rub075,visible_nle,vitpose_base,paired_jepa,coordinate,0.011313291077652356,0.011169199733999782,-0.00014409134365257412,-1.2900775980749144
BioMotionLab_NTroje::rub086,visible_nle,vitpose_base,paired_jepa,coordinate,0.010015262161188601,0.009760452716756912,-0.0002548094444316893,-2.6106314105105812
BioMotionLab_NTroje::rub098,visible_nle,vitpose_base,paired_jepa,coordinate,0.009615350372494207,0.0094660619161953,-0.00014928845629890754,-1.5770914834551508
BioMotionLab_NTroje::rub106,visible_nle,vitpose_base,paired_jepa,coordinate,0.019229792845602875,0.019038278060155074,-0.00019151478544780082,-1.0059459413433993
BioMotionLab_NTroje::rub053,visible_nle,vitpose_base,paired_jepa,ordinary_jepa,0.011768899877808,0.011825799172352337,5.689929454433772e-05,0.48114544915800017
BioMotionLab_NTroje::rub054,visible_nle,vitpose_base,paired_jepa,ordinary_jepa,0.010198035919271044,0.01038839655509223,0.00019036063582118616,1.8324352060653128
BioMotionLab_NTroje::rub070,visible_nle,vitpose_base,paired_jepa,ordinary_jepa,0.012515260081152939,0.012556395415217069,4.113533406412996e-05,0.3276046405346405
BioMotionLab_NTroje::rub072,visible_nle,vitpose_base,paired_jepa,ordinary_jepa,0.03393649351418247,0.03481876807955529,0.0008822745653728203,2.5339051725120334
BioMotionLab_NTroje::rub075,visible_nle,vitpose_base,paired_jepa,ordinary_jepa,0.011313291077652356,0.011114825097618256,-0.00019846598003410085,-1.7855969688324578
BioMotionLab_NTroje::rub086,visible_nle,vitpose_base,paired_jepa,ordinary_jepa,0.010015262161188601,0.010031166637168399,1.5904475979797855e-05,0.1585506108618227
BioMotionLab_NTroje::rub098,visible_nle,vitpose_base,paired_jepa,ordinary_jepa,0.009615350372494207,0.00962657716182075,1.122678932654296e-05,0.11662285709471787
BioMotionLab_NTroje::rub106,visible_nle,vitpose_base,paired_jepa,ordinary_jepa,0.019229792845602875,0.019332169260050686,0.00010237641444781065,0.5295650636546425
BioMotionLab_NTroje::rub053,visible_nle,vitpose_base,paired_jepa,shuffled_jepa,0.011768899877808,0.011734546249585543,-3.4353628222455815e-05,-0.29275634090810426
BioMotionLab_NTroje::rub054,visible_nle,vitpose_base,paired_jepa,shuffled_jepa,0.010198035919271044,0.010193076362218719,-4.959557052324967e-06,-0.04865613555793498
BioMotionLab_NTroje::rub070,visible_nle,vitpose_base,paired_jepa,shuffled_jepa,0.012515260081152939,0.012538227200288818,2.296711913587872e-05,0.18317676629236446
BioMotionLab_NTroje::rub072,visible_nle,vitpose_base,paired_jepa,shuffled_jepa,0.03393649351418247,0.03396019597200169,2.370245781922048e-05,0.06979482049739008
BioMotionLab_NTroje::rub075,visible_nle,vitpose_base,paired_jepa,shuffled_jepa,0.011313291077652356,0.011329709717926687,1.6418640274330765e-05,0.14491668968669164
BioMotionLab_NTroje::rub086,visible_nle,vitpose_base,paired_jepa,shuffled_jepa,0.010015262161188601,0.010015039792589263,-2.2236859933792708e-07,-0.00222034663808796
BioMotionLab_NTroje::rub098,visible_nle,vitpose_base,paired_jepa,shuffled_jepa,0.009615350372494207,0.009610573691101288,-4.7766813929192575e-06,-0.04970235436977219
BioMotionLab_NTroje::rub106,visible_nle,vitpose_base,paired_jepa,shuffled_jepa,0.019229792845602875,0.019278470151974814,4.867730637193868e-05,0.25249569072757755
BioMotionLab_NTroje::rub053,displacement_nle,hrnet_w32,direct,unchanged,0.006679050510108544,0.006884479916550319,0.00020542940644177523,2.983949534777813
BioMotionLab_NTroje::rub054,displacement_nle,hrnet_w32,direct,unchanged,0.007966932381415482,0.009025201277995012,0.0010582688965795305,11.725709643282654
BioMotionLab_NTroje::rub070,displacement_nle,hrnet_w32,direct,unchanged,0.014289570858766032,0.014886580494247575,0.0005970096354815432,4.01038798475068
BioMotionLab_NTroje::rub072,displacement_nle,hrnet_w32,direct,unchanged,0.012095652583992351,0.013200676400683961,0.0011050238166916103,8.370963601792072
BioMotionLab_NTroje::rub075,displacement_nle,hrnet_w32,direct,unchanged,0.009175608497524457,0.010232224249105882,0.0010566157515814242,10.32635452329687
BioMotionLab_NTroje::rub086,displacement_nle,hrnet_w32,direct,unchanged,0.0074949211364141064,0.007928890754746945,0.00043396961833283825,5.473270243672171
BioMotionLab_NTroje::rub098,displacement_nle,hrnet_w32,direct,unchanged,0.006754526164134925,0.007013322134882425,0.00025879597074750064,3.690062509182593
BioMotionLab_NTroje::rub106,displacement_nle,hrnet_w32,direct,unchanged,0.0073883310662579815,0.008099329447050257,0.0007109983807922753,8.778484508383816
BioMotionLab_NTroje::rub053,displacement_nle,hrnet_w32,direct,joint_affine,0.006679050510108544,0.0068359947008164,0.00015694419070785663,2.295850093170981
BioMotionLab_NTroje::rub054,displacement_nle,hrnet_w32,direct,joint_affine,0.007966932381415482,0.008910575158868693,0.0009436427774532109,10.590144414123522
BioMotionLab_NTroje::rub070,displacement_nle,hrnet_w32,direct,joint_affine,0.014289570858766032,0.014867302317046194,0.0005777314582801618,3.885919892930141
BioMotionLab_NTroje::rub072,displacement_nle,hrnet_w32,direct,joint_affine,0.012095652583992351,0.012881099574645756,0.0007854469906534052,6.097670358821101
BioMotionLab_NTroje::rub075,displacement_nle,hrnet_w32,direct,joint_affine,0.009175608497524457,0.010154261624023924,0.0009786531264994666,9.637856131105341
BioMotionLab_NTroje::rub086,displacement_nle,hrnet_w32,direct,joint_affine,0.0074949211364141064,0.007899933537260533,0.0004050124008464261,5.1267823828663825
BioMotionLab_NTroje::rub098,displacement_nle,hrnet_w32,direct,joint_affine,0.006754526164134925,0.007017831726443175,0.00026330556230825045,3.7519503540689874
BioMotionLab_NTroje::rub106,displacement_nle,hrnet_w32,direct,joint_affine,0.0073883310662579815,0.008005470501654394,0.0006171394353964126,7.708971449821417
BioMotionLab_NTroje::rub053,displacement_nle,hrnet_w32,direct,static,0.006679050510108544,0.006936018344329044,0.0002569678342205003,3.704832101988307
BioMotionLab_NTroje::rub054,displacement_nle,hrnet_w32,direct,static,0.007966932381415482,0.008779434984569005,0.0008125026031535233,9.254611539143486
BioMotionLab_NTroje::rub070,displacement_nle,hrnet_w32,direct,static,0.014289570858766032,0.014324265416497537,3.469455773150512e-05,0.24220828588910898
BioMotionLab_NTroje::rub072,displacement_nle,hrnet_w32,direct,static,0.012095652583992351,0.013234470540302187,0.0011388179563098354,8.604937786078086
BioMotionLab_NTroje::rub075,displacement_nle,hrnet_w32,direct,static,0.009175608497524457,0.009531724950336419,0.0003561164528119616,3.73611759327353
BioMotionLab_NTroje::rub086,displacement_nle,hrnet_w32,direct,static,0.0074949211364141064,0.007913966908485306,0.00041904577207119934,5.295015469699539
BioMotionLab_NTroje::rub098,displacement_nle,hrnet_w32,direct,static,0.006754526164134925,0.006877107535806719,0.00012258137167179411,1.7824553569004895
BioMotionLab_NTroje::rub106,displacement_nle,hrnet_w32,direct,static,0.0073883310662579815,0.007954619226115674,0.0005662881598576929,7.118985130030133
BioMotionLab_NTroje::rub053,displacement_nle,hrnet_w32,direct,filter1,0.006679050510108544,0.005601061567866919,-0.0010779889422416243,-19.24615412953156
BioMotionLab_NTroje::rub054,displacement_nle,hrnet_w32,direct,filter1,0.007966932381415482,0.007856462164871444,-0.00011047021654403757,-1.4061063902017175
BioMotionLab_NTroje::rub070,displacement_nle,hrnet_w32,direct,filter1,0.014289570858766032,0.01327631961352517,-0.001013251245240862,-7.632019074086003
BioMotionLab_NTroje::rub072,displacement_nle,hrnet_w32,direct,filter1,0.012095652583992351,0.011223977150297269,-0.0008716754336950822,-7.766190379958103
BioMotionLab_NTroje::rub075,displacement_nle,hrnet_w32,direct,filter1,0.009175608497524457,0.009211877324831757,3.6268827307299814e-05,0.393718088380668
BioMotionLab_NTroje::rub086,displacement_nle,hrnet_w32,direct,filter1,0.0074949211364141064,0.006637291497118631,-0.0008576296392954754,-12.92137974756402
BioMotionLab_NTroje::rub098,displacement_nle,hrnet_w32,direct,filter1,0.006754526164134925,0.00577367023239955,-0.0009808559317353747,-16.98843010172628
BioMotionLab_NTroje::rub106,displacement_nle,hrnet_w32,direct,filter1,0.0073883310662579815,0.006811011274226088,-0.0005773197920318938,-8.476271272910097
BioMotionLab_NTroje::rub053,displacement_nle,hrnet_w32,direct,filter2,0.006679050510108544,0.005285014865575181,-0.0013940356445333625,-26.377137623843677
BioMotionLab_NTroje::rub054,displacement_nle,hrnet_w32,direct,filter2,0.007966932381415482,0.0076412520829898,-0.0003256802984256818,-4.26213263073311
BioMotionLab_NTroje::rub070,displacement_nle,hrnet_w32,direct,filter2,0.014289570858766032,0.012566441815820506,-0.001723129042945526,-13.712147545028975
BioMotionLab_NTroje::rub072,displacement_nle,hrnet_w32,direct,filter2,0.012095652583992351,0.010105073087066487,-0.0019905794969258643,-19.6988134551309
BioMotionLab_NTroje::rub075,displacement_nle,hrnet_w32,direct,filter2,0.009175608497524457,0.00908306152179165,-9.254697573280769e-05,-1.0188962775466552
BioMotionLab_NTroje::rub086,displacement_nle,hrnet_w32,direct,filter2,0.0074949211364141064,0.0065073522875155245,-0.000987568848898582,-15.176200784353584
BioMotionLab_NTroje::rub098,displacement_nle,hrnet_w32,direct,filter2,0.006754526164134925,0.005496457220846737,-0.0012580689432881874,-22.888724368064487
BioMotionLab_NTroje::rub106,displacement_nle,hrnet_w32,direct,filter2,0.0073883310662579815,0.006402666946718163,-0.0009856641195398188,-15.394586783013041
BioMotionLab_NTroje::rub053,displacement_nle,hrnet_w32,direct,paired_jepa,0.006679050510108544,0.006941598540884131,0.0002625480307755874,3.782241644042806
BioMotionLab_NTroje::rub054,displacement_nle,hrnet_w32,direct,paired_jepa,0.007966932381415482,0.009089823051671993,0.0011228906702565114,12.353273148149627
BioMotionLab_NTroje::rub070,displacement_nle,hrnet_w32,direct,paired_jepa,0.014289570858766032,0.014871746205872238,0.0005821753471062056,3.9146401441165577
BioMotionLab_NTroje::rub072,displacement_nle,hrnet_w32,direct,paired_jepa,0.012095652583992351,0.01319225998665845,0.0010966074026660996,8.312505998025484
BioMotionLab_NTroje::rub075,displacement_nle,hrnet_w32,direct,paired_jepa,0.009175608497524457,0.010181667565107758,0.0010060590675833002,9.881083438935207
BioMotionLab_NTroje::rub086,displacement_nle,hrnet_w32,direct,paired_jepa,0.0074949211364141064,0.007990331966741869,0.0004954108303277622,6.200128259874671
BioMotionLab_NTroje::rub098,displacement_nle,hrnet_w32,direct,paired_jepa,0.006754526164134925,0.0070552068760863125,0.0003006807119513878,4.261827005676444
BioMotionLab_NTroje::rub106,displacement_nle,hrnet_w32,direct,paired_jepa,0.0073883310662579815,0.008048714872900918,0.000660383806642937,8.204835393863585
BioMotionLab_NTroje::rub053,displacement_nle,hrnet_w32,paired_jepa,initialized,0.006941598540884131,0.0069441728706980685,2.5743298139374246e-06,0.03707179907343865
BioMotionLab_NTroje::rub054,displacement_nle,hrnet_w32,paired_jepa,initialized,0.009089823051671993,0.009081609165784281,-8.213885887712116e-06,-0.09044526953063137
BioMotionLab_NTroje::rub070,displacement_nle,hrnet_w32,paired_jepa,initialized,0.014871746205872238,0.014959012542566305,8.72663366940675e-05,0.5833696338294296
BioMotionLab_NTroje::rub072,displacement_nle,hrnet_w32,paired_jepa,initialized,0.01319225998665845,0.013172141216984344,-2.011876967410696e-05,-0.1527372759120251
BioMotionLab_NTroje::rub075,displacement_nle,hrnet_w32,paired_jepa,initialized,0.010181667565107758,0.010177414253338544,-4.253311769213813e-06,-0.04179167383128362
BioMotionLab_NTroje::rub086,displacement_nle,hrnet_w32,paired_jepa,initialized,0.007990331966741869,0.007987285149070007,-3.046817671862115e-06,-0.03814584824503065
BioMotionLab_NTroje::rub098,displacement_nle,hrnet_w32,paired_jepa,initialized,0.0070552068760863125,0.00705417702002545,-1.0298560608624358e-06,-0.014599237557249737
BioMotionLab_NTroje::rub106,displacement_nle,hrnet_w32,paired_jepa,initialized,0.008048714872900918,0.008079089979716663,3.0375106815744637e-05,0.3759718841107635
BioMotionLab_NTroje::rub053,displacement_nle,hrnet_w32,paired_jepa,coordinate,0.006941598540884131,0.00698064925269485,3.905071181071855e-05,0.559413750743073
BioMotionLab_NTroje::rub054,displacement_nle,hrnet_w32,paired_jepa,coordinate,0.009089823051671993,0.009089440673715225,-3.823779567684732e-07,-0.004206837037555356
BioMotionLab_NTroje::rub070,displacement_nle,hrnet_w32,paired_jepa,coordinate,0.014871746205872238,0.015067916429487899,0.00019617022361566143,1.3019067668291315
BioMotionLab_NTroje::rub072,displacement_nle,hrnet_w32,paired_jepa,coordinate,0.01319225998665845,0.012992957891687574,-0.0001993020949708768,-1.533923965830622
BioMotionLab_NTroje::rub075,displacement_nle,hrnet_w32,paired_jepa,coordinate,0.010181667565107758,0.010222401780738955,4.073421563119753e-05,0.39847989254295324
BioMotionLab_NTroje::rub086,displacement_nle,hrnet_w32,paired_jepa,coordinate,0.007990331966741869,0.008068720764952157,7.838879821028821e-05,0.9715145745380497
BioMotionLab_NTroje::rub098,displacement_nle,hrnet_w32,paired_jepa,coordinate,0.0070552068760863125,0.007045884856188394,-9.322019897918359e-06,-0.1323044598114719
BioMotionLab_NTroje::rub106,displacement_nle,hrnet_w32,paired_jepa,coordinate,0.008048714872900918,0.008050123139582982,1.4082666820632028e-06,0.017493728451663845
BioMotionLab_NTroje::rub053,displacement_nle,hrnet_w32,paired_jepa,ordinary_jepa,0.006941598540884131,0.0069468636183527685,5.265077468637365e-06,0.07579071301655715
BioMotionLab_NTroje::rub054,displacement_nle,hrnet_w32,paired_jepa,ordinary_jepa,0.009089823051671993,0.009098316536461194,8.493484789200145e-06,0.09335226747896487
BioMotionLab_NTroje::rub070,displacement_nle,hrnet_w32,paired_jepa,ordinary_jepa,0.014871746205872238,0.014933652078428786,6.190587255654884e-05,0.4145394055749432
BioMotionLab_NTroje::rub072,displacement_nle,hrnet_w32,paired_jepa,ordinary_jepa,0.01319225998665845,0.013192947833591907,6.878469334566095e-07,0.005213747087707058
BioMotionLab_NTroje::rub075,displacement_nle,hrnet_w32,paired_jepa,ordinary_jepa,0.010181667565107758,0.010105554658504195,-7.611290660356276e-05,-0.7531789117533589
BioMotionLab_NTroje::rub086,displacement_nle,hrnet_w32,paired_jepa,ordinary_jepa,0.007990331966741869,0.007975508662793281,-1.4823303948587399e-05,-0.18586029525288983
BioMotionLab_NTroje::rub098,displacement_nle,hrnet_w32,paired_jepa,ordinary_jepa,0.0070552068760863125,0.007040545874676962,-1.4661001409350082e-05,-0.20823671445820618
BioMotionLab_NTroje::rub106,displacement_nle,hrnet_w32,paired_jepa,ordinary_jepa,0.008048714872900918,0.008069504148708056,2.078927580713777e-05,0.25762767357231203
BioMotionLab_NTroje::rub053,displacement_nle,hrnet_w32,paired_jepa,shuffled_jepa,0.006941598540884131,0.006940748750174763,-8.497907093684559e-07,-0.012243501961471503
BioMotionLab_NTroje::rub054,displacement_nle,hrnet_w32,paired_jepa,shuffled_jepa,0.009089823051671993,0.009088208161078056,-1.6148905939376151e-06,-0.01776907576626254
BioMotionLab_NTroje::rub070,displacement_nle,hrnet_w32,paired_jepa,shuffled_jepa,0.014871746205872238,0.014873662321615449,1.9161157432112663e-06,0.01288260888124798
BioMotionLab_NTroje::rub072,displacement_nle,hrnet_w32,paired_jepa,shuffled_jepa,0.01319225998665845,0.013201356949235589,9.096962577137893e-06,0.06890929934035792
BioMotionLab_NTroje::rub075,displacement_nle,hrnet_w32,paired_jepa,shuffled_jepa,0.010181667565107758,0.0101818883797111,2.208146033418068e-07,0.0021686999022874007
BioMotionLab_NTroje::rub086,displacement_nle,hrnet_w32,paired_jepa,shuffled_jepa,0.007990331966741869,0.007990650794495168,3.1882775329908353e-07,0.003990009843988263
BioMotionLab_NTroje::rub098,displacement_nle,hrnet_w32,paired_jepa,shuffled_jepa,0.0070552068760863125,0.0070620228128841,6.815936797787206e-06,0.09651536080217796
BioMotionLab_NTroje::rub106,displacement_nle,hrnet_w32,paired_jepa,shuffled_jepa,0.008048714872900918,0.008050506571645688,1.7916987447696292e-06,0.022255726752401984
BioMotionLab_NTroje::rub053,displacement_nle,rtmpose_m,direct,unchanged,0.004788128750665225,0.0046419934011081194,-0.00014613534955710585,-3.1481162709585275
BioMotionLab_NTroje::rub054,displacement_nle,rtmpose_m,direct,unchanged,0.005757716401613369,0.00663785811189665,0.0008801417102832811,13.259423377939548
BioMotionLab_NTroje::rub070,displacement_nle,rtmpose_m,direct,unchanged,0.008454373522972644,0.009402832391125087,0.0009484588681524433,10.0869485778312
BioMotionLab_NTroje::rub072,displacement_nle,rtmpose_m,direct,unchanged,0.013080310593971894,0.013989740540343788,0.0009094299463718938,6.500692016047535
BioMotionLab_NTroje::rub075,displacement_nle,rtmpose_m,direct,unchanged,0.007544890022943694,0.008841913458885424,0.0012970234359417302,14.669035633212674
BioMotionLab_NTroje::rub086,displacement_nle,rtmpose_m,direct,unchanged,0.005912280288937463,0.006418683995303656,0.0005064037063661929,7.889525434445941
BioMotionLab_NTroje::rub098,displacement_nle,rtmpose_m,direct,unchanged,0.004434092991974507,0.004450829305608769,1.6736313634262492e-05,0.37602685893103144
BioMotionLab_NTroje::rub106,displacement_nle,rtmpose_m,direct,unchanged,0.005268804661958025,0.00589059154033745,0.0006217868783794248,10.555593171272658
BioMotionLab_NTroje::rub053,displacement_nle,rtmpose_m,direct,joint_affine,0.004788128750665225,0.004739688561996025,-4.844018866920034e-05,-1.0220120591383484
BioMotionLab_NTroje::rub054,displacement_nle,rtmpose_m,direct,joint_affine,0.005757716401613369,0.006610155979874306,0.0008524395782609374,12.895907159472909
BioMotionLab_NTroje::rub070,displacement_nle,rtmpose_m,direct,joint_affine,0.008454373522972644,0.009344147403860449,0.0008897738808878054,9.522258612061314
BioMotionLab_NTroje::rub072,displacement_nle,rtmpose_m,direct,joint_affine,0.013080310593971894,0.013923386922101075,0.0008430763281291817,6.0551095279190825
BioMotionLab_NTroje::rub075,displacement_nle,rtmpose_m,direct,joint_affine,0.007544890022943694,0.008865347692685476,0.0013204576697417817,14.89459540127513
BioMotionLab_NTroje::rub086,displacement_nle,rtmpose_m,direct,joint_affine,0.005912280288937463,0.006450178229853669,0.0005378979409162059,8.339272524697488
BioMotionLab_NTroje::rub098,displacement_nle,rtmpose_m,direct,joint_affine,0.004434092991974507,0.004492485614325756,5.839262235124952e-05,1.2997842923535603
BioMotionLab_NTroje::rub106,displacement_nle,rtmpose_m,direct,joint_affine,0.005268804661958025,0.005819809689165225,0.0005510050272072003,9.46774992029395
BioMotionLab_NTroje::rub053,displacement_nle,rtmpose_m,direct,static,0.004788128750665225,0.004809060750168018,2.0931999502793106e-05,0.4352616984940726
BioMotionLab_NTroje::rub054,displacement_nle,rtmpose_m,direct,static,0.005757716401613369,0.006317715999627206,0.0005599995980138375,8.86395650021118
BioMotionLab_NTroje::rub070,displacement_nle,rtmpose_m,direct,static,0.008454373522972644,0.00864208384278205,0.00018771031980940704,2.172049279135199
BioMotionLab_NTroje::rub072,displacement_nle,rtmpose_m,direct,static,0.013080310593971894,0.014264670112056082,0.0011843595180841878,8.302747338567626
BioMotionLab_NTroje::rub075,displacement_nle,rtmpose_m,direct,static,0.007544890022943694,0.007825099897365012,0.00028020987442131835,3.5809111461398073
BioMotionLab_NTroje::rub086,displacement_nle,rtmpose_m,direct,static,0.005912280288937463,0.006059954263533956,0.000147673974596493,2.436882659084206
BioMotionLab_NTroje::rub098,displacement_nle,rtmpose_m,direct,static,0.004434092991974507,0.004338123911280494,-9.596908069401267e-05,-2.2122254379240465
BioMotionLab_NTroje::rub106,displacement_nle,rtmpose_m,direct,static,0.005268804661958025,0.005769470398598631,0.0005006657366406061,8.677845660881019
BioMotionLab_NTroje::rub053,displacement_nle,rtmpose_m,direct,filter1,0.004788128750665225,0.004458978621230662,-0.00032915012943456317,-7.381738227390715
BioMotionLab_NTroje::rub054,displacement_nle,rtmpose_m,direct,filter1,0.005757716401613369,0.006466207688961006,0.0007084912873476373,10.956828506408183
BioMotionLab_NTroje::rub070,displacement_nle,rtmpose_m,direct,filter1,0.008454373522972644,0.009126541330664113,0.0006721678076914688,7.36497850980046
BioMotionLab_NTroje::rub072,displacement_nle,rtmpose_m,direct,filter1,0.013080310593971894,0.012963721944848674,-0.00011658864912321952,-0.8993454936724228
BioMotionLab_NTroje::rub075,displacement_nle,rtmpose_m,direct,filter1,0.007544890022943694,0.00872227806103617,0.001177388038092475,13.498629943386675
BioMotionLab_NTroje::rub086,displacement_nle,rtmpose_m,direct,filter1,0.005912280288937463,0.006258784219487912,0.00034650393055044894,5.536281782515256
BioMotionLab_NTroje::rub098,displacement_nle,rtmpose_m,direct,filter1,0.004434092991974507,0.004250794156563119,-0.00018329883541138778,-4.312108012296456
BioMotionLab_NTroje::rub106,displacement_nle,rtmpose_m,direct,filter1,0.005268804661958025,0.005623180312526563,0.00035437565056853793,6.302050278898359
BioMotionLab_NTroje::rub053,displacement_nle,rtmpose_m,direct,filter2,0.004788128750665225,0.004629966689216169,-0.00015816206144905667,-3.416051822088438
BioMotionLab_NTroje::rub054,displacement_nle,rtmpose_m,direct,filter2,0.005757716401613369,0.006661666448634656,0.0009039500470212868,13.569428220269963
BioMotionLab_NTroje::rub070,displacement_nle,rtmpose_m,direct,filter2,0.008454373522972644,0.009266328462269175,0.0008119549392965313,8.762423462568439
BioMotionLab_NTroje::rub072,displacement_nle,rtmpose_m,direct,filter2,0.013080310593971894,0.012278755439704294,-0.0008015551542675994,-6.527983704893328
BioMotionLab_NTroje::rub075,displacement_nle,rtmpose_m,direct,filter2,0.007544890022943694,0.009012124424614982,0.0014672344016712878,16.280671820994876
