method,split,seed,extractor,evidence_status,person_id,visible_nle,lower_limb_nle,missing_rate,displacement_nle,ankle_separation_mae,amplitude_error,amplitude_ratio,event_timing_mae_s,endpoint,scale_policy,condition
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.024109512502626874,0.0266213882275061,0.0,0.010176910094713224,0.014348805321541775,0.004678406837406435,1.43293044456196,,all_valid_synthetic,frame_reference,blur
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.02066198922832305,0.021219245415893775,0.0,0.00808302048040195,0.013132547779867524,0.003459076296219875,1.1063811671084889,,all_valid_synthetic,frame_reference,blur
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.020497981600517502,0.023471931462586,0.0,0.0061510088465463,0.021950120331487626,0.001443091660055325,0.9033828553106948,,all_valid_synthetic,frame_reference,blur
unchanged,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.025229306909288575,0.029201522699868674,0.0,0.0080975088138273,0.015048971287605,0.0072274292332692,1.3894950239245596,,all_valid_synthetic,frame_reference,blur
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.021770016575481624,0.0333826002083838,0.0,0.017367654482046052,0.022017422722249724,0.0061949879459293495,1.6382822137358346,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.024433569194764276,0.03881937639012877,0.0,0.021503822994283002,0.020415173175865102,0.006624955188894027,0.880160329851651,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.04369615939546525,0.0624698897111566,0.0,0.03333308917510825,0.03465573565118232,0.01901616555770825,0.49292375721349535,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.06211120693083065,0.07369465987649317,0.0,0.0347424150710382,0.029394081194067775,0.032338112738590524,5.943224335222834,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.025920747730557674,0.0407161691344006,0.0,0.02172469826708395,0.0182426378722993,0.004747565220469775,1.2200881151068055,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.019408713927873626,0.02860625196298485,0.0,0.020084203406571674,0.018962417863301398,0.014403721951589975,1.1577803048667887,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.014666134462233249,0.021582442063698526,0.0,0.014041860398321025,0.0186379447547698,0.0094561008140989,1.6912660102822288,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.025272319766563075,0.04039524742980422,0.0,0.015233637461048274,0.019862438207594903,0.0082720452108666,0.5761526747760487,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.018400020243226727,0.0271573609640888,0.0,0.0122031625423785,0.021179172398573125,0.0046336725183348994,1.3544545862285413,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.020856031189309225,0.032363910480716775,0.0,0.018391835912775076,0.0169488935686761,0.012041860863123626,0.5725511379557713,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.024551619407187128,0.0380377927347453,0.0,0.020950782570800776,0.0368796545073445,0.0197488986607437,0.4077812940536422,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.06937756429792455,0.07472061212047967,0.0,0.0380904132006103,0.04396055349184653,0.04499223676296772,7.6350995681321,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.020726252400358726,0.031864807753028725,0.0,0.017795258538874724,0.0221745450621864,0.003053657848849,0.9194837631997018,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.019965958504782125,0.02953436911597345,0.0,0.01615651697924865,0.0193014058681649,0.012592046110082149,0.6836543568519752,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.013179555222708524,0.018997484631769375,0.0,0.01088445939611735,0.013816100379591776,0.003229600486183275,0.8742311002643731,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.022289885294720098,0.03430286696283358,0.0,0.0128934621018172,0.01988632670525685,0.01145182680361835,0.41516167357894973,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.029121840995638124,0.047696049353380475,0.0,0.017266049721197427,0.024806115437128448,0.01020699396709685,1.7929947943223041,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.0250400560537231,0.04038508883862092,0.0,0.02074998085447445,0.023004550417073402,0.0125252928113695,0.5128162121305837,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.04177299518480995,0.07210465788845198,0.0,0.021476477848812525,0.03418728839701157,0.02275520690428765,0.31706196624194793,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.06043188330732343,0.07185470113432263,0.0,0.020071448429950324,0.03502709898402333,0.03593092492911087,6.369697094345602,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.0302983306935792,0.04924538703062813,0.0,0.0207137430607282,0.0243880166861121,0.002029581458070075,0.8456177890339133,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.02404375087413055,0.0368122068024799,0.0,0.018391467444048452,0.0188524173096126,0.0090761101401346,0.8074425101632935,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.019646300324133927,0.0304931952199664,0.0,0.012422214589996476,0.014522876237430201,0.00385747561722815,1.0195981620192835,,all_valid_synthetic,frame_reference,blur_obstruction
coordinate,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.04801971178814403,0.05659947757387053,0.0,0.02580120431684605,0.0257426766486493,0.011354290421758773,0.4348276960756313,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.0235261131542782,0.03734341837529552,0.0,0.016313023787780323,0.01920217169689485,0.007693875749728175,1.9331750474524794,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.018870494297603777,0.028853196338741,0.0,0.017126710411833727,0.01899410743388695,0.00577252791179045,1.1003124405375977,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.03424490808708225,0.04447553942104353,0.0,0.02929252772389915,0.0280577537524764,0.01475003770449895,0.6462396863333328,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.061387419274607405,0.06894428291854016,0.0,0.033483714992857926,0.03198085594461082,0.0348652338375445,6.269098793615489,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.02572228108608615,0.0394281052303855,0.0,0.019208796384282426,0.01977507925218565,0.007366854581967925,1.9322852328570825,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.01610541660776765,0.022395965975965777,0.0,0.016148254056286573,0.01411752002307585,0.009346568425477425,1.4318876916308323,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.0153865048678162,0.022816567031573573,0.0,0.012394092222269525,0.020588646972513374,0.009993790808686875,2.022364766353146,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.021475590410032625,0.0341445563324652,0.0,0.0146838534053597,0.016592994182670198,0.007054615889399325,0.7558923128011232,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.021098304192862627,0.03243017407174445,0.0,0.0139567801753364,0.015760613492159698,0.00445270644640645,1.3208086484643247,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.0176380465700507,0.0277477897673023,0.0,0.01353191613855985,0.0147486813580719,0.006981073026531224,0.8491437930919912,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.02279067727831485,0.03422363294910717,0.0,0.0197010208200644,0.02971320378355825,0.012553043779545775,0.6294194484986297,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.06186189804705437,0.05859500461537106,0.0,0.03715266760729152,0.047620329747026825,0.0473597358386892,8.122187845824314,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.0197398570086897,0.029910144392494776,0.0,0.014919458085526225,0.022264043161989575,0.008147462048553974,1.8598046392478484,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.016469354830379725,0.022490826925699026,0.0,0.0126079551727396,0.01331765255082,0.0075673963816006,1.041768518489552,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.014145095739147226,0.020406856090436576,0.0,0.008492807515365625,0.019090164164910276,0.0045704439577341,1.3871010004367395,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.018986165643622925,0.029973434292378975,0.0,0.011613968524973876,0.01806311880859,0.0080574338727736,0.5989880971271097,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.031431018491458296,0.051792059915227395,0.0,0.016622396793771275,0.0213571271404974,0.00912770233633195,2.054165033131621,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.0205220389287205,0.03127436240224822,0.0,0.016967857681404,0.019167439061447203,0.005098147726642346,0.8132852331368512,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.027971441541169127,0.04516497188912472,0.0,0.016550076171001325,0.03272962239286615,0.01609667294284135,0.5223103324616079,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.05407826534466612,0.05852078610870595,0.0,0.019748244108377028,0.04262010599068198,0.03654109005291008,6.48221623278875,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.028216051356040397,0.04483193282906678,0.0,0.0186433307061739,0.020616571598868424,0.0027150280077915248,1.3323484706160895,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.020471683852226974,0.029496017778146724,0.0,0.015295401084655425,0.014153538211153276,0.007408960333514274,1.207644904094721,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.019768371685552726,0.030815996926619474,0.0,0.01216385721460555,0.015730337982199652,0.00586708698488495,1.9526069251084144,,all_valid_synthetic,frame_reference,blur_obstruction
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.0408695875589936,0.04508352223365475,0.0,0.024176609586348326,0.03225836218306717,0.006327287273946925,0.8097337583497889,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.027922514685329473,0.04135622695934017,0.0,0.0176490899354604,0.04870110909897843,0.009085470986748575,1.9429647046702065,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.03185987866896805,0.04798327653161623,0.0,0.021720335690432,0.03665362487953418,0.006235385848960725,1.028409852284112,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.0510614784594512,0.06836723989403568,0.0,0.033198091691320174,0.05560009609259885,0.016362697677411626,0.7013911652795114,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.07452168058353238,0.09161880641721915,0.0,0.03597580146577318,0.04229044167013143,0.034704358778828825,6.30721434301185,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.03707292548540135,0.05061429592793273,0.0,0.021698266775687522,0.045859200019060346,0.005230518097276875,1.3820799461513384,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.0285241272115976,0.03803389972079382,0.0,0.020120154620456375,0.03887330166030543,0.011789355763750151,1.5724040642378716,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.02411773592540905,0.03214659551245485,0.0,0.014388666577562575,0.015961117086587175,0.012159193972676549,2.0953082832128405,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.0362497072616451,0.0505321109756901,0.0,0.015373738306690175,0.043684228185623473,0.006240659996315875,0.7334452966450232,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.024344471670068327,0.03537320641446465,0.0,0.012205491910179951,0.04667873705695275,0.0104076654455271,1.7496390834306466,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.027150261084536748,0.041129925883277275,0.0,0.01869760177694705,0.029613025276956376,0.006847591094861275,0.7449507083460831,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.033484279514455526,0.04810225122152038,0.0,0.02102305866515325,0.06352486041673105,0.017562058681208748,0.499058100442902,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.08321429029233729,0.09446141036265196,0.0,0.0398837058780439,0.07652273599496795,0.062058708350258326,10.008228345955148,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.03255713823029435,0.04375048992069412,0.0,0.017986667952924324,0.058579158985824976,0.00273798307827675,1.0478983477473105,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.028905903736548375,0.03867994390930585,0.0,0.016066765650765102,0.040457148750230376,0.011094163618679575,0.8280728334830996,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.02203379915339885,0.029536901952650824,0.0,0.010972766693538074,0.019013252195873825,0.00445168543813575,1.1420199064750922,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.0331179792799266,0.04399053299981395,0.0,0.0128970961851894,0.04457365333516595,0.010602678778724025,0.41073078793813056,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.03462471861353793,0.055203730309608345,0.0,0.017728349712116523,0.046488510528958076,0.020424203688149872,2.6068301542411145,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.033706424808855225,0.0512501002088604,0.0,0.021141788341997775,0.05699266930886378,0.0077212236346723495,0.6674350243381405,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.050703013223889974,0.07981307333729772,0.0,0.02090594146009725,0.07282578771836952,0.018795440862778724,0.5149385185772235,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.07295564877618833,0.09019931063517868,0.0,0.0215094649557124,0.0588202731160398,0.04676266701906995,8.157646242940933,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.04203029015246928,0.060379611702510425,0.0,0.020628589165264274,0.06420753372891368,0.0025949697461734,0.7659441131807792,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.03189843531159607,0.0458043864038836,0.0,0.018416161302032448,0.039629298853636676,0.007857742718403199,1.009391166913909,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.02924127535093335,0.04062987848027308,0.0,0.01240262905636045,0.014647224671240825,0.0045775802140268496,1.4785864644478208,,all_valid_synthetic,frame_reference,blur_obstruction
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.058234240438485976,0.0660322045184755,0.0,0.025464369184313974,0.06009670342199025,0.0127989702382177,0.3142579106249017,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.02752407883777335,0.040769352014404375,0.0,0.015965369443260727,0.04674283110241095,0.00801077242097575,1.5694281136553778,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.0313998483085665,0.047350143362784626,0.0,0.02012666279631195,0.03531073725743222,0.0064567087817580995,0.8695533923088755,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.050543136898831525,0.06779970673054703,0.0,0.030420015366267053,0.05510103093414595,0.01631215364844635,0.6232311827132956,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.07278198650962679,0.08902709991226154,0.0,0.03131338473809875,0.035916883131678325,0.021336842995808025,4.196869404308632,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.0365994560763256,0.04980775684457357,0.0,0.02017699470927815,0.04583566101563878,0.004289920777105025,1.1620424726364602,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.027967299071049775,0.03714506652406278,0.0,0.018007005579349075,0.03872015075866085,0.011926417975805549,1.4217074378448302,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.023888359346134827,0.031911895973394576,0.0,0.013175608395061475,0.01507312061066135,0.010021567917208301,1.8107684285256633,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.03613906018151615,0.05041452356349883,0.0,0.014291057930033525,0.0435591786404585,0.0067871192712122,0.6616005051116357,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.024252093991411774,0.035201592365985926,0.0,0.011877773781864024,0.04579668042232618,0.0093449618288678,1.642846857722187,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.027043620683794525,0.04097605951376145,0.0,0.01829258405501985,0.0295599880774998,0.00785756892885335,0.6932523500739445,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.033237383142155,0.047808309803111224,0.0,0.020511568776140326,0.06307555325279635,0.01941933142146975,0.41168245508901236,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.08157313097702487,0.09342754120106093,0.0,0.03697132179989,0.07297036163753472,0.05576819766183045,8.898468617500445,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.03250716948563497,0.0436603038106705,0.0,0.017726742751660723,0.0585773410719554,0.00253132474822605,0.9561868845529942,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.028810696927306874,0.038506930931229026,0.0,0.015571439472496725,0.04034700475464103,0.011494218938256974,0.7889344024637044,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.02199527167966955,0.02948898340856235,0.0,0.010766006204840275,0.0189552766890621,0.00421840249430655,1.0916714539470764,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.0331006580844429,0.04396462103250605,0.0,0.01263909655705365,0.044566042607779154,0.010942912680226626,0.3886977506486595,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.034512261831416126,0.0549841975310885,0.0,0.016675647397592273,0.04494206001092098,0.0181275951374081,2.3358133046680036,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.03355001540565175,0.05097013285430705,0.0,0.02058851963595595,0.056760091117837676,0.009048689730519475,0.6090516815849438,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.05064176758284335,0.07968781537050798,0.0,0.020386325741642026,0.07264620885806125,0.0186354021882714,0.48763634151041646,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.07231089205243064,0.08899315836603881,0.0,0.020345687205878774,0.058653007087636606,0.03873007043583088,6.929848764493907,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.041819837746765225,0.05994772461530662,0.0,0.020023845505847352,0.0642077254033685,0.002918135997303275,0.6896257947470251,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.031718808608706024,0.045480114040677075,0.0,0.017578451136527874,0.03920682584499565,0.007694887760855074,0.9677914750212395,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.029226336382599527,0.04060926810725995,0.0,0.012103152317698526,0.014102954946699425,0.004240698788467475,1.3714363194381427,,all_valid_synthetic,frame_reference,blur_obstruction
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.057984095662930946,0.06590532605897913,0.0,0.0236550568987937,0.06009669087411433,0.013349268468801027,0.2831332558774545,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.02740002946803835,0.040544283595848246,0.0,0.0150700974174126,0.04606458509732825,0.008214569658529451,1.3856347843690426,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.03121867916268765,0.04704462544323495,0.0,0.019486262847766174,0.0345384093232584,0.008191158215561399,0.7706900746994289,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.05024095661850482,0.0674942554672128,0.0,0.028442620645501075,0.05466568290535252,0.016190511465380076,0.5646896212601473,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.07198957949036297,0.08796595315865116,0.0,0.028287243496942376,0.03316079115207035,0.016750669996763674,3.4054019791626557,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.03639214255352102,0.04942816741390315,0.0,0.01938933965619075,0.04581740069705195,0.0038104018510528997,1.0370362728012994,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.0277194427996657,0.03669077493458265,0.0,0.016994039395685202,0.03872376781734362,0.011951112251419024,1.3181355138961546,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.023832960211564752,0.0318485497936548,0.0,0.012664463468329324,0.014760709284132374,0.008859409363906025,1.6328970413150996,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.0361105462560462,0.0503835860640362,0.0,0.013817218678109651,0.04343477711746115,0.007189344984601725,0.6154484679934917,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.02420866089395325,0.035079480608809346,0.0,0.01175559680966775,0.0449710984631125,0.008312609154805275,1.5368754549941097,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.026999770019670376,0.040870357478790496,0.0,0.0180698794501776,0.02953090781199165,0.0086831237562959,0.6530393751740067,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.0330966463913491,0.04764523663277305,0.0,0.020287077861055075,0.06272964049516298,0.021486722374255127,0.351007530746565,,all_valid_synthetic,frame_reference,blur_obstruction
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.08060502012845402,0.09270496687826242,0.0,0.0346902459952545,0.07005013828553275,0.05176628293559037,8.17444381639785,,all_valid_synthetic,frame_reference,blur_obstruction
